1.472685516651235096e-128 1.503631434555159975e-128 1.534561494571504835e-128 1.565449162667319578e-128 1.596267457809083273e-128 1.626988988463066610e-128 1.657585990570797415e-128 1.688030366928286879e-128 1.718293727897014553e-128 1.748347433364628100e-128 1.778162635879630735e-128 1.807710324864973504e-128 1.836961371826925163e-128 1.865886576460381710e-128 1.894456713554556082e-128 1.922642580597127171e-128 1.950415045971315274e-128 1.977745097638625095e-128 2.004603892199588703e-128 2.030962804215197515e-128 2.056793475678042436e-128 2.082067865517674295e-128 2.106758299021206415e-128 2.130837517047087184e-128 2.154278724921528436e-128 2.177055640889244116e-128 2.199142544004786817e-128 2.220514321343181444e-128 2.241146514409848388e-128 2.261015364637929954e-128 2.280097857850292135e-128 2.298371767581140120e-128 2.315815697135629784e-128 2.332409120290109476e-128 2.348132420516670376e-128 2.362966928639390385e-128 2.376894958816399373e-128 2.389899842758320498e-128 2.401965962089865507e-128 2.413078778772578673e-128 2.423224863507552832e-128 2.432391922040197071e-128 2.440568819302274430e-128 2.447745601325454161e-128 2.453913514866708401e-128 2.459065024695780625e-128 2.463193828500996560e-128 2.466294869368650842e-128 2.468364345807477173e-128 2.469399719289284870e-128 2.469399719289252068e-128 2.468364345807337251e-128 2.466294869368446341e-128 2.463193828500872527e-128 2.459065024695787800e-128 2.453913514866497749e-128 2.447745601325505927e-128 2.440568819302561448e-128 2.432391922040209885e-128 2.423224863507504654e-128 2.413078778772533570e-128 2.401965962089722510e-128 2.389899842758320498e-128 2.376894958816299429e-128 2.362966928639378084e-128 2.348132420516763657e-128 2.332409120290046435e-128 2.315815697135817371e-128 2.298371767581132944e-128 2.280097857850333907e-128 2.261015364637761075e-128 2.241146514410074672e-128 2.220514321343109433e-128 2.199142544004795787e-128 2.177055640889131103e-128 2.154278724921328292e-128 2.130837517047091541e-128 2.106758299021190270e-128 2.082067865517805247e-128 2.056793475677987851e-128 2.030962804215137036e-128 2.004603892199723499e-128 1.977745097638756816e-128 1.950415045971171764e-128 1.922642580596932665e-128 1.894456713554568639e-128 1.865886576460259984e-128 1.836961371826904405e-128 1.807710324865057303e-128 1.778162635879761431e-128 1.748347433364592479e-128 1.718293727896901796e-128 1.688030366928433207e-128 1.657585990570808435e-128 1.626988988463003569e-128 1.596267457809045089e-128 1.565449162667371857e-128 1.534561494571533024e-128 1.503631434555262738e-128 1.472685516651142071e-128
4.279203172025982657e-127 4.368979786936168093e-127 4.458707583119416431e-127 4.548309649073563585e-127 4.637707783603346647e-127 4.726822601521583120e-127 4.815573643607681131e-127 4.903879490622894768e-127 4.991657881164940747e-127 5.078825833127716713e-127 5.165299768547558938e-127 5.250995641555655035e-127 5.335829069204179877e-127 5.419715464868707487e-127 5.502570173958969454e-127 5.584308611640608588e-127 5.664846402257362152e-127 5.744099520154333114e-127 5.821984431583969487e-127 5.898418237356223934e-127 5.973318815915820068e-127 6.046604966510515129e-127 6.118196552105144529e-127 6.188014641694985589e-127 6.255981651691281080e-127 6.322021486013071361e-127 6.386059674555136618e-127 6.448023509683983312e-127 6.507842180410377084e-127 6.565446903919965092e-127 6.620771054104027162e-127 6.673750286791249537e-127 6.724322661323062486e-127 6.772428758197870666e-127 6.818011792443592563e-127 6.861017722454801204e-127 6.901395353984960013e-127 6.939096439040135117e-127 6.974075769403345134e-127 7.006291264550011701e-127 7.035704053726461325e-127 7.062278551963060100e-127 7.085982529834654905e-127 7.106787176781214433e-127 7.124667157813598551e-127 7.139600663468112284e-127 7.151569452871165223e-127 7.160558889798759832e-127 7.166557971640583133e-127 7.169559351185210475e-127 7.169559351185315442e-127 7.166557971640212468e-127 7.160558889798257140e-127 7.151569452870810960e-127 7.139600663468022899e-127 7.124667157813078637e-127 7.106787176781228373e-127 7.085982529835538102e-127 7.062278551963229851e-127 7.035704053726323556e-127 7.006291264549722222e-127 6.974075769402754695e-127 6.939096439040286007e-127 6.901395353984567208e-127 6.861017722454696238e-127 6.818011792444024731e-127 6.772428758197677954e-127 6.724322661323631603e-127 6.673750286791099467e-127 6.620771054104051763e-127 6.565446903919378754e-127 6.507842180411023286e-127 6.448023509683855384e-127 6.386059674555134158e-127 6.322021486012648214e-127 6.255981651690837431e-127 6.188014641695112698e-127 6.118196552105260976e-127 6.046604966510768526e-127 5.973318815915897153e-127 5.898418237356050083e-127 5.821984431584239284e-127 5.744099520154758722e-127 5.664846402257062013e-127 5.584308611640497881e-127 5.502570173959275334e-127 5.419715464868447530e-127 5.335829069204209399e-127 5.250995641555940414e-127 5.165299768547644223e-127 5.078825833127655209e-127 4.991657881164511859e-127 4.903879490623284293e-127 4.815573643607681131e-127 4.726822601521401888e-127 4.637707783603502457e-127 4.548309649073774339e-127 4.458707583119458254e-127 4.368979786936378847e-127 4.279203172025733361e-127
1.306461263837435488e-125 1.333826964057901741e-125 1.361176933088676072e-125 1.388487747015256471e-125 1.415735590927806554e-125 1.442896291080900950e-125 1.469945348345867205e-125 1.496857972893314335e-125 1.523609120040044879e-125 1.550173527188728938e-125 1.576525751793565076e-125 1.602640210267253939e-125 1.628491217758004812e-125 1.654053028706558692e-125 1.679299878102309250e-125 1.704206023347202372e-125 1.728745786634107446e-125 1.752893597749033364e-125 1.776624037198441443e-125 1.799911879561985597e-125 1.822732136972321401e-125 1.845060102620058381e-125 1.866871394180746103e-125 1.888141997055511365e-125 1.908848307330080182e-125 1.928967174337487336e-125 1.948475942726608985e-125 1.967352493929335142e-125 1.985575286920615896e-125 2.003123398174503294e-125 2.019976560707301304e-125 2.036115202116997646e-125 2.051520481510872692e-125 2.066174325237885371e-125 2.080059461322045670e-125 2.093159452517360578e-125 2.105458727890807299e-125 2.116942612854497877e-125 2.127597357567802111e-125 2.137410163635108807e-125 2.146369209029735004e-125 2.154463671176070419e-125 2.161683748132172882e-125 2.168020677816913892e-125 2.173466755228701228e-125 2.178015347611931610e-125 2.181660907534241612e-125 2.184398983834177167e-125 2.186226230415910252e-125 2.187140412863626905e-125 2.187140412863643963e-125 2.186226230415770908e-125 2.184398983834028376e-125 2.181660907534136908e-125 2.178015347611965462e-125 2.173466755228629326e-125 2.168020677816991305e-125 2.161683748132423753e-125 2.154463671176153606e-125 2.146369209029744713e-125 2.137410163635068394e-125 2.127597357567618419e-125 2.116942612854474522e-125 2.105458727890688424e-125 2.093159452517421459e-125 2.080059461322171105e-125 2.066174325237813468e-125 2.051520481511053498e-125 2.036115202116960645e-125 2.019976560707335156e-125 2.003123398174326687e-125 1.985575286920780957e-125 1.967352493929249595e-125 1.948475942726641787e-125 1.928967174337389192e-125 1.908848307329949498e-125 1.888141997055551252e-125 1.866871394180796750e-125 1.845060102620149702e-125 1.822732136972251073e-125 1.799911879561932326e-125 1.776624037198509409e-125 1.752893597749209971e-125 1.728745786634147071e-125 1.704206023347114200e-125 1.679299878102509999e-125 1.654053028706460023e-125 1.628491217757990904e-125 1.602640210267334764e-125 1.576525751793629630e-125 1.550173527188705321e-125 1.523609120039917082e-125 1.496857972893443707e-125 1.469945348345904205e-125 1.442896291080818551e-125 1.415735590927792908e-125 1.388487747015281401e-125 1.361176933088679746e-125 1.333826964057962884e-125 1.306461263837359387e-125
4.198356519292896021e-124 4.286158193260544179e-124 4.373906697051571107e-124 4.461526941459302025e-124 4.548942589480884382e-124 4.636076159304072716e-124 4.722849131422523741e-124 4.809182059679662551e-124 4.894994686030673247e-124 4.980206058790230046e-124 5.064734654153745285e-124 5.148498500722372979e-124 5.231415306799828210e-124 5.313402590179514791e-124 5.394377810156307002e-124 5.474258501475891061e-124 5.552962409925527268e-124 5.630407629266162900e-124 5.706512739205690791e-124 5.781196944081851590e-124 5.854380211946353615e-124 5.925983413724206883e-124 5.995928462118281695e-124 6.064138449911864059e-124 6.130537787364836958e-124 6.195052338337072651e-124 6.257609554829551017e-124 6.318138609592760062e-124 6.376570526472795383e-124 6.432838308180155703e-124 6.486877061135617374e-124 6.538624117101821828e-124 6.588019151257268129e-124 6.635004296442901425e-124 6.679524253253732811e-124 6.721526395718339556e-124 6.760960872272048047e-124 6.797780701765088179e-124 6.831941864263297908e-124 6.863403386392402559e-124 6.892127421013122158e-124 6.918079321007038392e-124 6.941227706988222661e-124 6.961544528764675629e-124 6.979005120374732977e-124 6.993588248570798525e-124 7.005276154615814621e-124 7.014054589279051869e-124 7.019912840945708055e-124 7.022843756760335734e-124 7.022843756760406272e-124 7.019912840945314220e-124 7.014054589278438863e-124 7.005276154615426663e-124 6.993588248570713712e-124 6.979005120374290436e-124 6.961544528764738609e-124 6.941227706989107741e-124 6.918079321007145039e-124 6.892127421013002076e-124 6.863403386392266522e-124 6.831941864262676504e-124 6.797780701765142762e-124 6.760960872271555963e-124 6.721526395718597355e-124 6.679524253254003205e-124 6.635004296442608357e-124 6.588019151257798002e-124 6.538624117101693349e-124 6.486877061135603938e-124 6.432838308179651862e-124 6.376570526473419306e-124 6.318138609592575320e-124 6.257609554829665221e-124 6.195052338336741796e-124 6.130537787364210516e-124 6.064138449912234382e-124 5.995928462118414373e-124 5.925983413724648584e-124 5.854380211946221777e-124 5.781196944081696239e-124 5.706512739206000653e-124 5.630407629266629792e-124 5.552962409925401308e-124 5.474258501475596315e-124 5.394377810156509378e-124 5.313402590178967285e-124 5.231415306799764390e-124 5.148498500722602227e-124 5.064734654153968654e-124 4.980206058790120041e-124 4.894994686030321398e-124 4.809182059680060585e-124 4.722849131422541375e-124 4.636076159303893853e-124 4.548942589480985150e-124 4.461526941459453177e-124 4.373906697051611414e-124 4.286158193260594563e-124 4.198356519292623107e-124
1.422741498240983222e-122 1.452449113300087100e-122 1.482137838578152077e-122 1.511782289977487845e-122 1.541356663420413890e-122 1.570834769626229391e-122 1.600190070279707854e-122 1.629395715522797024e-122 1.658424582698019003e-122 1.687249316265344934e-122 1.715842368821020368e-122 1.744176043125722769e-122 1.772222535067689898e-122 1.799953977460577901e-122 1.827342484591394174e-122 1.854360197418806898e-122 1.880979329323372428e-122 1.907172212307916817e-122 1.932911343546965547e-122 1.958169432174464129e-122 1.982919446203575087e-122 2.007134659471828225e-122 2.030788698497180283e-122 2.053855589130251831e-122 2.076309802898522927e-122 2.098126302921168632e-122 2.119280589286432451e-122 2.139748743777762958e-122 2.159507473834673622e-122 2.178534155642594788e-122 2.196806876236491202e-122 2.214304474519093253e-122 2.231006581077273031e-122 2.246893656708022002e-122 2.261947029541434374e-122 2.276148930675112311e-122 2.289482528221055060e-122 2.301931959677506943e-122 2.313482362544236596e-122 2.324119903097652363e-122 2.333831803254343087e-122 2.342606365448104243e-122 2.350432995459054468e-122 2.357302223135192863e-122 2.363205720947185971e-122 2.368136320335634592e-122 2.372088025800862839e-122 2.375056026702173423e-122 2.377036706734681857e-122 2.378027651057005032e-122 2.378027651057053938e-122 2.377036706734512029e-122 2.375056026702013807e-122 2.372088025800735736e-122 2.368136320335633517e-122 2.363205720946981478e-122 2.357302223135074360e-122 2.350432995459367789e-122 2.342606365448160673e-122 2.333831803254334757e-122 2.324119903097593783e-122 2.313482362543996902e-122 2.301931959677520648e-122 2.289482528220926614e-122 2.276148930675202868e-122 2.261947029541532993e-122 2.246893656707965572e-122 2.231006581077477792e-122 2.214304474519088147e-122 2.196806876236544945e-122 2.178534155642440814e-122 2.159507473834923258e-122 2.139748743777723994e-122 2.119280589286421433e-122 2.098126302921038574e-122 2.076309802898350681e-122 2.053855589130243770e-122 2.030788698497207961e-122 2.007134659471909646e-122 1.982919446203482112e-122 1.958169432174418716e-122 1.932911343547115490e-122 1.907172212308028333e-122 1.880979329323328628e-122 1.854360197418753155e-122 1.827342484591419971e-122 1.799953977460468534e-122 1.772222535067690166e-122 1.744176043125806877e-122 1.715842368820997796e-122 1.687249316265308926e-122 1.658424582697864223e-122 1.629395715522937025e-122 1.600190070279708929e-122 1.570834769626196877e-122 1.541356663420457690e-122 1.511782289977536213e-122 1.482137838578187816e-122 1.452449113300115047e-122 1.422741498240877079e-122
5.094501781310315023e-121 5.200712390050503083e-121 5.306852303466750235e-121 5.412830848335556835e-121 5.518555857591539093e-121 5.623933794412303552e-121 5.728869881263000736e-121 5.833268233646424899e-121 5.937031998309226101e-121 6.040063495624120030e-121 6.142264365888207278e-121 6.243535719218596827e-121 6.343778288760201707e-121 6.442892586875185610e-121 6.540779063990756276e-121 6.637338269758757821e-121 6.732471016178120282e-121 6.826078542314665732e-121 6.918062680259128403e-121 7.008326021927628696e-121 7.096772086329873910e-121 7.183305486920088790e-121 7.267832098624287631e-121 7.350259224139911609e-121 7.430495759127549255e-121 7.508452355873492056e-121 7.584041585024279814e-121 7.657178095002101894e-121 7.727778768684500459e-121 7.795762876977054509e-121 7.861052228867215039e-121 7.923571317603013018e-121 7.983247462591707677e-121 8.040010946688119584e-121 8.093795148487167538e-121 8.144536669305744902e-121 8.192175454504841417e-121 8.236654908844572725e-121 8.277922005573172331e-121 8.315927388961957416e-121 8.350625470026326047e-121 8.381974515166186064e-121 8.409936727510353458e-121 8.434478320753638864e-121 8.455569585270291497e-121 8.473184946352529017e-121 8.487303014429244962e-121 8.497906627098672230e-121 8.504982882898169864e-121 8.508523166701858573e-121 8.508523166701868892e-121 8.504982882897437239e-121 8.497906627098039352e-121 8.487303014428782343e-121 8.473184946352314045e-121 8.455569585269562312e-121 8.434478320754211549e-121 8.409936727512150624e-121 8.381974515166631486e-121 8.350625470026147191e-121 8.315927388962089838e-121 8.277922005572561810e-121 8.236654908844589923e-121 8.192175454504291088e-121 8.144536669306044143e-121 8.093795148487518372e-121 8.040010946688035315e-121 7.983247462592457500e-121 7.923571317602904672e-121 7.861052228867209879e-121 7.795762876976511060e-121 7.727778768685166013e-121 7.657178095001935076e-121 7.584041585024332267e-121 7.508452355872955486e-121 7.430495759126922396e-121 7.350259224139682018e-121 7.267832098624558496e-121 7.183305486920517874e-121 7.096772086329950440e-121 7.008326021927350952e-121 6.918062680259422484e-121 6.826078542314994210e-121 6.732471016177963782e-121 6.637338269758376891e-121 6.540779063990837105e-121 6.442892586874959460e-121 6.343778288760087342e-121 6.243535719218889189e-121 6.142264365888657860e-121 6.040063495623942033e-121 5.937031998308740264e-121 5.833268233646798090e-121 5.728869881263073826e-121 5.623933794412000871e-121 5.518555857591299184e-121 5.412830848335732252e-121 5.306852303466862880e-121 5.200712390050674201e-121 5.094501781309999444e-121
1.931641189750530345e-119 1.971850299689638529e-119 2.012031474437262966e-119 2.052150417353444966e-119 2.092172269061176302e-119 2.132061654328478905e-119 2.171782730819360775e-119 2.211299239619704560e-119 2.250574557442436781e-119 2.289571750405704050e-119 2.328253629287627752e-119 2.366582806135066925e-119 2.404521752121738909e-119 2.442032856527668799e-119 2.479078486720639993e-119 2.515621049008737575e-119 2.551623050229878842e-119 2.587047159944472405e-119 2.621856273091987349e-119 2.656013572964191829e-119 2.689482594353312432e-119 2.722227286729332897e-119 2.754212077294035770e-119 2.785401933757947651e-119 2.815762426698488927e-119 2.845259791337208391e-119 2.873860988590665251e-119 2.901533765242223151e-119 2.928246713080519489e-119 2.953969326864166792e-119 2.978672060956208511e-119 3.002326384495580113e-119 3.024904834952013492e-119 3.046381069938946132e-119 3.066729917141858150e-119 3.085927422240562667e-119 3.103950894694206094e-119 3.120778951277062996e-119 3.136391557244510605e-119 3.150770065030058385e-119 3.163897250367303451e-119 3.175757345742403023e-119 3.186336071091887369e-119 3.195620661665865938e-119 3.203599892980102416e-119 3.210264102795266328e-119 3.215605210065762185e-119 3.219616730804777415e-119 3.222293790828686987e-119 3.223633135340747520e-119 3.223633135340733762e-119 3.222293790828440990e-119 3.219616730804651940e-119 3.215605210065576724e-119 3.210264102795236610e-119 3.203599892979860821e-119 3.195620661665807053e-119 3.186336071092143271e-119 3.175757345742480069e-119 3.163897250367311156e-119 3.150770065029934011e-119 3.136391557244294876e-119 3.120778951277054741e-119 3.103950894694061908e-119 3.085927422240428938e-119 3.066729917141962162e-119 3.046381069938798644e-119 3.024904834952257838e-119 3.002326384495668716e-119 2.978672060956209612e-119 2.953969326863971976e-119 2.928246713080804559e-119 2.901533765242132897e-119 2.873860988590701022e-119 2.845259791337060902e-119 2.815762426698289158e-119 2.785401933757952054e-119 2.754212077294090253e-119 2.722227286729392883e-119 2.689482594353310230e-119 2.656013572964048743e-119 2.621856273092118878e-119 2.587047159944674925e-119 2.551623050229874439e-119 2.515621049008455807e-119 2.479078486720939372e-119 2.442032856527531767e-119 2.404521752121716346e-119 2.366582806135183595e-119 2.328253629287765884e-119 2.289571750405666353e-119 2.250574557442284615e-119 2.211299239619894699e-119 2.171782730819394895e-119 2.132061654328402409e-119 2.092172269061133926e-119 2.052150417353532193e-119 2.012031474437355696e-119 1.971850299689657240e-119 1.931641189750392488e-119
7.772845998883554096e-118 7.934400401742294744e-118 8.095837975971090871e-118 8.257021044518515009e-118 8.417809680117998357e-118 8.578061893273027149e-118 8.737633827721072321e-118 8.896379963003051420e-118 9.054153323747325451e-118 9.210805695251106364e-118 9.366187844963295840e-118 9.520149749387358034e-118 9.672540825980313128e-118 9.823210169534350383e-118 9.972006792567373226e-118 1.011877986919381591e-117 1.026337898194868095e-117 1.040565437100869434e-117 1.054545718527852651e-117 1.068263973473289077e-117 1.081705574345353491e-117 1.094856060278241285e-117 1.107701162396826529e-117 1.120226828970171136e-117 1.132419250396355110e-117 1.144264883954959548e-117 1.155750478266547751e-117 1.166863097400614682e-117 1.177590144568354241e-117 1.187919385345383018e-117 1.197838970360522226e-117 1.207337457398428442e-117 1.216403832854204820e-117 1.225027532490032972e-117 1.233198461436342015e-117 1.240907013389381373e-117 1.248144088952959296e-117 1.254901113077740520e-117 1.261170051553074405e-117 1.266943426508400300e-117 1.272214330883742850e-117 1.276976441830742750e-117 1.281224033010503920e-117 1.284951985755545753e-117 1.288155799066470275e-117 1.290831598416574983e-117 1.292976143343502781e-117 1.294586833805250007e-117 1.295661715285618752e-117 1.296199482634350392e-117 1.296199482634364128e-117 1.295661715285516787e-117 1.294586833805123387e-117 1.292976143343425647e-117 1.290831598416588367e-117 1.288155799066395430e-117 1.284951985755580270e-117 1.281224033010610287e-117 1.276976441830765820e-117 1.272214330883717139e-117 1.266943426508384626e-117 1.261170051552950251e-117 1.254901113077721148e-117 1.248144088952886389e-117 1.240907013389407260e-117 1.233198461436360330e-117 1.225027532489979084e-117 1.216403832854329678e-117 1.207337457398454858e-117 1.197838970360529270e-117 1.187919385345312928e-117 1.177590144568476810e-117 1.166863097400570655e-117 1.155750478266583852e-117 1.144264883954898440e-117 1.132419250396254378e-117 1.120226828970093297e-117 1.107701162396841145e-117 1.094856060278313840e-117 1.081705574345364938e-117 1.068263973473218458e-117 1.054545718527914640e-117 1.040565437100944807e-117 1.026337898194864749e-117 1.011877986919349540e-117 9.972006792568044186e-118 9.823210169533737537e-118 9.672540825980181049e-118 9.520149749387826473e-118 9.366187844963514210e-118 9.210805695250903843e-118 9.054153323746946825e-118 8.896379963003655460e-118 8.737633827721266036e-118 8.578061893272595692e-118 8.417809680117963136e-118 8.257021044518441045e-118 8.095837975971256410e-118 7.934400401742513115e-118 7.772845998883038988e-118
3.327421804140101669e-116 3.396477237000089459e-116 3.465480828313198676e-116 3.534373780820615890e-116 3.603096339805275881e-116 3.671587873283244008e-116 3.739786955380283472e-116 3.807631452733585142e-116 3.875058613752765009e-116 3.942005160560484035e-116 4.008407383446133297e-116 4.074201237628494142e-116 4.139322442140116412e-116 4.203706580626281937e-116 4.267289203845516255e-116 4.330005933654697260e-116 4.391792568246299783e-116 4.452585188410488405e-116 4.512320264587533294e-116 4.570934764452164279e-116 4.628366260796043528e-116 4.684553039453056830e-116 4.739434207010865142e-116 4.792949798043173036e-116 4.845040881626210239e-116 4.895649666852932897e-116 4.944719607108102630e-116 4.992195502835525065e-116 5.038023602536719304e-116 5.082151701762990203e-116 5.124529239831243434e-116 5.165107394040750965e-116 5.203839171124229178e-116 5.240679495727478607e-116 5.275585295664201880e-116 5.308515583748181739e-116 5.339431535975857148e-116 5.368296565865085967e-116 5.395076394753305080e-116 5.419739117874291991e-116 5.442255266045023787e-116 5.462597862790629797e-116 5.480742476768353792e-116 5.496667269352487526e-116 5.510353037248959259e-116 5.521783250031329834e-116 5.530944082506664475e-116 5.537824441810799549e-116 5.542415989175974414e-116 5.544713156301990126e-116 5.544713156301907849e-116 5.542415989175673486e-116 5.537824441810352102e-116 5.530944082506347767e-116 5.521783250031356884e-116 5.510353037248307811e-116 5.496667269352493161e-116 5.480742476768673881e-116 5.462597862790660228e-116 5.442255266045033931e-116 5.419739117874087991e-116 5.395076394752415820e-116 5.368296565865094984e-116 5.339431535975526915e-116 5.308515583747974358e-116 5.275585295664375449e-116 5.240679495727377171e-116 5.203839171124827654e-116 5.165107394040758854e-116 5.124529239831268230e-116 5.082151701762625031e-116 5.038023602537228741e-116 4.992195502835358822e-116 4.944719607108181525e-116 4.895649666852596466e-116 4.845040881625984261e-116 4.792949798043605268e-116 4.739434207010927131e-116 4.684553039453272664e-116 4.628366260795967451e-116 4.570934764452002544e-116 4.512320264587785758e-116 4.452585188410913875e-116 4.391792568246118888e-116 4.330005933654598641e-116 4.267289203845865648e-116 4.203706580626092025e-116 4.139322442139994125e-116 4.074201237628654186e-116 4.008407383446471419e-116 3.942005160560238333e-116 3.875058613752456191e-116 3.807631452733895650e-116 3.739786955380231626e-116 3.671587873283086781e-116 3.603096339805373936e-116 3.534373780820784951e-116 3.465480828313244886e-116 3.396477237000254011e-116 3.327421804139901613e-116
1.519241978044527576e-114 1.550725295593077176e-114 1.582184139709903413e-114 1.613591727447396279e-114 1.644920841222915649e-114 1.676143865307098103e-114 1.707232823759067244e-114 1.738159419735027592e-114 1.768895076096019532e-114 1.799410977232217483e-114 1.829678112029910150e-114 1.859667317885026645e-114 1.889349325683530383e-114 1.918694805648508724e-114 1.947674413962107882e-114 1.976258840060331602e-114 2.004418854498115857e-114 2.032125357278156213e-114 2.059349426538687442e-114 2.086062367483700591e-114 2.112235761445872223e-114 2.137841514970541232e-114 2.162851908799346277e-114 2.187239646637868127e-114 2.210977903593940683e-114 2.234040374163067448e-114 2.256401319646507519e-114 2.278035614884733344e-114 2.298918794186224639e-114 2.319027096342383532e-114 2.338337508608254396e-114 2.356827809545478510e-114 2.374476610608783515e-114 2.391263396379942489e-114 2.407168563336462922e-114 2.422173457064032977e-114 2.436260407809666975e-114 2.449412764287235197e-114 2.461614925645935357e-114 2.472852371520359211e-114 2.483111690084560866e-114 2.492380604031199609e-114 2.500647994415271509e-114 2.507903922294754573e-114 2.514139648113885855e-114 2.519347648776166617e-114 2.523521632364546661e-114 2.526656550467273345e-114 2.528748608078448450e-114 2.529795271044770232e-114 2.529795271044760494e-114 2.528748608078329792e-114 2.526656550467126555e-114 2.523521632364433413e-114 2.519347648776167338e-114 2.514139648113760344e-114 2.507903922294790279e-114 2.500647994415505940e-114 2.492380604031445942e-114 2.483111690084598014e-114 2.472852371520324227e-114 2.461614925645541152e-114 2.449412764287243853e-114 2.436260407809636318e-114 2.422173457064069404e-114 2.407168563336508365e-114 2.391263396379782354e-114 2.374476610608989093e-114 2.356827809545555692e-114 2.338337508608224822e-114 2.319027096342211135e-114 2.298918794186428053e-114 2.278035614884629113e-114 2.256401319646521224e-114 2.234040374162957445e-114 2.210977903593816976e-114 2.187239646637887242e-114 2.162851908799402902e-114 2.137841514970653759e-114 2.112235761445861403e-114 2.086062367483592753e-114 2.059349426538828822e-114 2.032125357278265855e-114 2.004418854498048774e-114 1.976258840060316455e-114 1.947674413962218245e-114 1.918694805648383935e-114 1.889349325683510185e-114 1.859667317885077498e-114 1.829678112029983726e-114 1.799410977232175646e-114 1.768895076095899792e-114 1.738159419735164644e-114 1.707232823759101147e-114 1.676143865307060594e-114 1.644920841222864075e-114 1.613591727447457051e-114 1.582184139709968152e-114 1.550725295593121898e-114 1.519241978044452198e-114
