3.419100225710052854e+01 3.562729115624294707e+01 3.750995314519174428e+01 3.900616064916081172e+01 4.117216607034848153e+01 4.241726174337138389e+01 3.440278461270534649e+01 2.749123798019844500e+01 2.210128169662798570e+01 1.683042441217137508e+01 1.237437521958683107e+01 8.836541898161158315e+00 3.872492448351651628e+00 1.260870878000089901e+00 1.561874630039661982e+00 1.701487576375406041e+00 5.484371132455705400e+00 9.961276138382327616e+00 1.451478184885551848e+01 1.975716496574971970e+01 2.545827468921950398e+01 3.021444416372921538e+01 3.671388013069439893e+01 4.133310576263161096e+01 4.001762741628332520e+01 3.861858083263546604e+01 3.664659364844237643e+01 3.471952729986033859e+01 3.220196907470059955e+01 3.062587655972033929e+01
3.404131799689614724e+01 3.558425862832211095e+01 3.752114241727107924e+01 3.867444571910682782e+01 4.069116725033050130e+01 4.225427172347082916e+01 3.450669937149086053e+01 2.784376965360227629e+01 2.229318385661185786e+01 1.710898981434753452e+01 1.263104926517745064e+01 9.264917009545079907e+00 4.062247536318665198e+00 1.288496579139076115e+00 1.287558337334876235e+00 1.674757693703493144e+00 5.732744099519331726e+00 9.405381086517266453e+00 1.451933014258847621e+01 1.928058150753149391e+01 2.564723293887114153e+01 3.027906229120094395e+01 3.694232834868348192e+01 4.125016773440432871e+01 4.008917620151239447e+01 3.842020770820009545e+01 3.671895334205278516e+01 3.486945594576852159e+01 3.230628958463658051e+01 3.067341445513822507e+01
3.377171249416900878e+01 3.662592991599719028e+01 3.723301035075168386e+01 3.878509454389603661e+01 4.065808799506620375e+01 4.204506111118426759e+01 3.435535831397925932e+01 2.810785444795489951e+01 2.247409227293254830e+01 1.733662394364374748e+01 1.291508343348729326e+01 9.507747381120518426e+00 4.281198204311955635e+00 1.321134350654158407e+00 8.359254162438025659e-01 1.625238839322481255e+00 5.839278271945475218e+00 9.682389110740540872e+00 1.427795487845908795e+01 1.982158065484533438e+01 2.514253381101640983e+01 3.037213755937589710e+01 3.737939170432387925e+01 4.133496273967101331e+01 4.023051701966997484e+01 3.834289756519892478e+01 3.679079097900169160e+01 3.493954309088264409e+01 3.260310854297060246e+01 3.069543250743935658e+01
3.352904272779675665e+01 3.662410945906391646e+01 3.785037178945074743e+01 3.948821391770457723e+01 4.079058432581868487e+01 4.247369485202142414e+01 3.516493487916403637e+01 2.833455928419962788e+01 2.263297502383444026e+01 1.749531154466518146e+01 1.306786894706974067e+01 9.522480448469073266e+00 4.535451709406883580e+00 1.359477455913563393e+00 8.284971383339783113e-01 1.569618694483898791e+00 5.458043571847574604e+00 9.916382577615561189e+00 1.465121402852923183e+01 1.958324525278376882e+01 2.550155790915589549e+01 3.045305858990505143e+01 3.768739613663748145e+01 4.165867534321473187e+01 4.037389607828735194e+01 3.845348458187026353e+01 3.682424253157842742e+01 3.496817065162836258e+01 3.290627352340748502e+01 3.065431338367060121e+01
3.383138361910641123e+01 3.579601943859692170e+01 3.762195072600022883e+01 3.946437357774824761e+01 4.038730923011080165e+01 4.226474812519524704e+01 3.524052514954453841e+01 2.889250027713107727e+01 2.285407638817813591e+01 1.769458412678569914e+01 1.309632256872803957e+01 9.463289366559129334e+00 4.813221677964365952e+00 1.404568115278882257e+00 1.162720742524674611e+00 1.410103989526325208e+00 5.552235863610365918e+00 9.793207794290786694e+00 1.470551745537232868e+01 2.018123379538650752e+01 2.536929788900706839e+01 3.063070914690446500e+01 3.751424656577778904e+01 4.204801333677622210e+01 4.036983612372851837e+01 3.868534287308997932e+01 3.677809034521379061e+01 3.497859958499812194e+01 3.310362796680296782e+01 3.052132534314602097e+01
3.364292957132806805e+01 3.546688186216931626e+01 3.763650655469030681e+01 3.917600916797130139e+01 4.011256111149559445e+01 4.210025041375344301e+01 3.581754029651588667e+01 2.931367571809377637e+01 2.323663571880179290e+01 1.787068960795758343e+01 1.311395568541652779e+01 9.421784597180968390e+00 5.080920589598621362e+00 1.457776023180384461e+00 1.373113292249543038e+00 1.296683710590476712e+00 5.210384050423988889e+00 1.021560771714713312e+01 1.461702990673478375e+01 1.970114130447294798e+01 2.547565409423830118e+01 3.044936912358108572e+01 3.734131318441893654e+01 4.225589985903613410e+01 4.063993696771606778e+01 3.886451170587503867e+01 3.675590832806653196e+01 3.495654961314529174e+01 3.324187816595117795e+01 3.047700134362856872e+01
3.409074186451273647e+01 3.511323020043560206e+01 3.769140907974907861e+01 3.941687162841916603e+01 4.050057782964611874e+01 4.177773872396302579e+01 3.585730858292789947e+01 2.950531089226092263e+01 2.353464811003536994e+01 1.806014625100349491e+01 1.335910033691718368e+01 9.432659057674932512e+00 5.308692695951306995e+00 1.520737226881304638e+00 1.500687855747943944e+00 1.575064025499970821e+00 5.605894501828566412e+00 1.010064397091167265e+01 1.384364910023279727e+01 1.958888773115380388e+01 2.568214253331148811e+01 3.120928917016478721e+01 3.691877895330655690e+01 4.204521241052639624e+01 4.097949994836305621e+01 3.886129425023400330e+01 3.686356705864415062e+01 3.492078963851744788e+01 3.326161507923089289e+01 3.070542701751430315e+01
3.389127735530566810e+01 3.567059320820155222e+01 3.783180889306910188e+01 3.948752617189173009e+01 4.060254455845085886e+01 4.234399790083934079e+01 3.632323306856845591e+01 2.949080140197077426e+01 2.356351706128089063e+01 1.828181807627987254e+01 1.386616545347082941e+01 9.521248236388844433e+00 5.494887205084558524e+00 1.595220939081806177e+00 1.540479278077713232e+00 1.603924629029715998e+00 5.419486660126452193e+00 9.890867058378779220e+00 1.426457126183551161e+01 1.950625780364120843e+01 2.522056089828520342e+01 3.130355876200062326e+01 3.716262273882840361e+01 4.184178664977410023e+01 4.121550109813664875e+01 3.897272875756038957e+01 3.710162082363589064e+01 3.491928475815178956e+01 3.321745362739594754e+01 3.099444691976792043e+01
3.350440857856739285e+01 3.565518472785225867e+01 3.713222721997502873e+01 3.963068840607888177e+01 4.115139196084746942e+01 4.273575581265210133e+01 3.631362663988529960e+01 2.945996873976133301e+01 2.360547472664726243e+01 1.859965145972450529e+01 1.390789603590204671e+01 9.704900625345912246e+00 5.652501320564450538e+00 1.682878866912764781e+00 1.481014778252467412e+00 1.605301160173745689e+00 5.300684384009814565e+00 1.001606599130734132e+01 1.481844993545039024e+01 1.987949231128360950e+01 2.536430312786037078e+01 3.089257774226627262e+01 3.771587048295476308e+01 4.187910013735758952e+01 4.115715224177698417e+01 3.920970831988029914e+01 3.726112516395816954e+01 3.500933986297990685e+01 3.318053296369241423e+01 3.124314878025602482e+01
3.433501232381066615e+01 3.594205859548394244e+01 3.681917129875338190e+01 3.879856547060219185e+01 4.120662794803089213e+01 4.172199721437394970e+01 3.662016817569327287e+01 2.975364814377696732e+01 2.372410598885777233e+01 1.891704359753363818e+01 1.417611812561840878e+01 9.964668444768438604e+00 5.788908034845713146e+00 1.784836036165513340e+00 1.354570811453775558e+00 1.533296485249751262e+00 5.406953606964010284e+00 1.011462101992528773e+01 1.509988311175462883e+01 1.980239354767590498e+01 2.580862525554620390e+01 3.135256944354627606e+01 3.764683674821417725e+01 4.195115342390704427e+01 4.088947219295330626e+01 3.943146531632443441e+01 3.730594681812970492e+01 3.523183760676006671e+01 3.312101272005378405e+01 3.140236670862864443e+01
3.470521103127482121e+01 3.610764565102067536e+01 3.707156344646458734e+01 3.901820634818985667e+01 4.122266471950968736e+01 4.218434505590684580e+01 3.731876403252804408e+01 3.018538188460512472e+01 2.388289432496215881e+01 1.904089167748060518e+01 1.449057030400705415e+01 1.028129801738595717e+01 5.908713684674219202e+00 1.901136436613185987e+00 1.213521913003053676e+00 1.007927115187961409e+00 5.903065285278175978e+00 1.002605925043098800e+01 1.502412734363389468e+01 1.969922831953905629e+01 2.516934180410082078e+01 3.138375515217315481e+01 3.769664623042898910e+01 4.175487704266204503e+01 4.083642047238889461e+01 3.956193813051568497e+01 3.741949907151469290e+01 3.552223961642607719e+01 3.304476953344814660e+01 3.147027598043213459e+01
3.441575934603267228e+01 3.556438635783847246e+01 3.718939945500694222e+01 3.961512647673689003e+01 4.085639790157488704e+01 4.251070716987939591e+01 3.756909470903976711e+01 3.048665190389790425e+01 2.431665492011015672e+01 1.903670232785460215e+01 1.463428480694246758e+01 1.057401886806703928e+01 6.026134701320303932e+00 2.030196371426758795e+00 1.090320228360495802e+00 1.262693550207246274e+00 5.761936909289381070e+00 1.006675584722774985e+01 1.478507227677675750e+01 1.938905477145902978e+01 2.543214400720001933e+01 3.108626825285146111e+01 3.751669155862720118e+01 4.174779579267612206e+01 4.087947906469496218e+01 3.942048573955406710e+01 3.751775802751659938e+01 3.567771212730522024e+01 3.310024783041590979e+01 3.153004652544222708e+01
3.379575462777224715e+01 3.602111035045497545e+01 3.771938944771549984e+01 3.930235036033204921e+01 4.087219591545326836e+01 4.269902454854224771e+01 3.810705422179760404e+01 3.087175366808042298e+01 2.485515980797979907e+01 1.902383004689448143e+01 1.466541255142412403e+01 1.064450326177810879e+01 6.168975159861186164e+00 2.168616932626159066e+00 9.939048058867815394e-01 1.265806107590950802e+00 5.230763127485948516e+00 9.728212677601801417e+00 1.495087325943894463e+01 1.938138151887668670e+01 2.557172449787774582e+01 3.120728555347383093e+01 3.799076790851776764e+01 4.186839115720950844e+01 4.085740421230912034e+01 3.921441274691199652e+01 3.760230815511711455e+01 3.572492448926084307e+01 3.334862519658161517e+01 3.154787469747016715e+01
3.334753510093144513e+01 3.601690150629234921e+01 3.772837130869058342e+01 3.889350548616857139e+01 4.084387308979142972e+01 4.256373206833418266e+01 3.856766813973604968e+01 3.098417303145043533e+01 2.511921801687952893e+01 1.913685294670212755e+01 1.470376721917176077e+01 1.059077560648259464e+01 6.373185858076090504e+00 2.311775563298069880e+00 9.221194709311323345e-01 1.123898060363431872e+00 5.537329476131226613e+00 9.463432832207530510e+00 1.469841738537090592e+01 1.974483830418784791e+01 2.497733080319682841e+01 3.127091150875623171e+01 3.839773125145269717e+01 4.190582799385389734e+01 4.075988802770697106e+01 3.918287123396969207e+01 3.767941201811783003e+01 3.577657550786245366e+01 3.365776752764143254e+01 3.146081637965221844e+01
3.327088655419647978e+01 3.584255914500570839e+01 3.752573777541124400e+01 3.895926388373494831e+01 4.065321437128042703e+01 4.201847538694541839e+01 3.895935375182747862e+01 3.141699895082427219e+01 2.523253910680776357e+01 1.951056148173644544e+01 1.477802248075543901e+01 1.055370467071542073e+01 6.666683499384303602e+00 2.455255249006292217e+00 8.701281449929572087e-01 1.705371237944738549e+00 6.042900071369097681e+00 9.614065721861345892e+00 1.449338473121171056e+01 1.976315073779239739e+01 2.524075720644654552e+01 3.136714041719232071e+01 3.861147760875279289e+01 4.214258984467318925e+01 4.088067037061125575e+01 3.925700996826024181e+01 3.766280874107101084e+01 3.580672171454966701e+01 3.391859497577396354e+01 3.129746560925919141e+01
3.387398705794260678e+01 3.558094295996743739e+01 3.769273233700703685e+01 3.935077143305237968e+01 4.089512632336170839e+01 4.223993777575319086e+01 3.962866326851279553e+01 3.206100713745492925e+01 2.538630590892301697e+01 2.003737711833761281e+01 1.488213839078983902e+01 1.058337093809145202e+01 7.027784637430197101e+00 2.596410528026274811e+00 8.335078097175179224e-01 1.629934527713758241e+00 6.019283526227307668e+00 9.539746651245149422e+00 1.402072193516236709e+01 1.945538734727911390e+01 2.501026295294233748e+01 3.023010730881120622e+01 3.822782682546046829e+01 4.281614895734688275e+01 4.098784882702395294e+01 3.943633189954397267e+01 3.758426627370866413e+01 3.579078436844122280e+01 3.408168979405641608e+01 3.133276023361986162e+01
3.368284187157655651e+01 3.510212555630568687e+01 3.776328797610605648e+01 3.959142623046096787e+01 4.059274813147192873e+01 4.194993053584266107e+01 4.013780100768887138e+01 3.238443983076425781e+01 2.567551899771983770e+01 2.044296652072707943e+01 1.503858465437649095e+01 1.070634292221570227e+01 7.352172224239965637e+00 2.734956887637526535e+00 8.088978128160682068e-01 1.619763775391886318e+00 5.697980900514947322e+00 9.698294328758629845e+00 1.426149077697293777e+01 1.948828400565883001e+01 2.531405277683166943e+01 3.096597689239193940e+01 3.785543768986181590e+01 4.311139999706883685e+01 4.127928783765514709e+01 3.963113095763091565e+01 3.760053872925634266e+01 3.574345828741611086e+01 3.413149118583145025e+01 3.162236893323607134e+01
3.326516161580047992e+01 3.506981111923028749e+01 3.751196689042863852e+01 3.943670173351971897e+01 4.040563548437506824e+01 4.237884350884389306e+01 4.068406341027593953e+01 3.265152292078118990e+01 2.610222091251567633e+01 2.060546979795998723e+01 1.548589468815111125e+01 1.090028251309170315e+01 7.551713731665496532e+00 2.872107768873862543e+00 7.938946711231428255e-01 1.618334151205472304e+00 6.456919851231645247e+00 9.611380814330310329e+00 1.378761564951264518e+01 1.967523621024232483e+01 2.538211510378428670e+01 3.090035398317565907e+01 3.795092845106037771e+01 4.288471443289907370e+01 4.159334970150467115e+01 3.963414039199191308e+01 3.769536002030467614e+01 3.573402883806152630e+01 3.410479945063828211e+01 3.192165182682353475e+01
3.377927584152834584e+01 3.549889456437492186e+01 3.715505914559694389e+01 3.993174472512060902e+01 4.058547087326540748e+01 4.224382023468764658e+01 4.158029624827400994e+01 3.280255503245680870e+01 2.653157602308186824e+01 2.068006496136458239e+01 1.592952084757055253e+01 1.104771915185657605e+01 7.652634441477973226e+00 3.008931551335813914e+00 7.868087260611047462e-01 1.603800565597268024e+00 5.860906637813367404e+00 9.780584843196308498e+00 1.455924079628605128e+01 1.974426516999511705e+01 2.565745712817007274e+01 3.148061267673209684e+01 3.842213778534324575e+01 4.271547910924886793e+01 4.174533256725705144e+01 3.984417687146093812e+01 3.792153283580507406e+01 3.580848545234479730e+01 3.405903258936825040e+01 3.214313013022874799e+01
3.357459019586282523e+01 3.553157555524833100e+01 3.688403897124983644e+01 3.933905468139266048e+01 4.100947097227189886e+01 4.189955122916853725e+01 4.265108184433142924e+01 3.285653948318365281e+01 2.644619372379265343e+01 2.074788666986745866e+01 1.613814149119624020e+01 1.110861987035963061e+01 7.723140560380196362e+00 3.145138642431677845e+00 7.864529329719418538e-01 1.161101871676118558e+00 6.510992143030717827e+00 9.721584562858826217e+00 1.450288123018078679e+01 1.923873535061482443e+01 2.527305713881548854e+01 3.109760003846508525e+01 3.812848129877480829e+01 4.279393749791920243e+01 4.143911101101071637e+01 4.011472853476460187e+01 3.802738129891031349e+01 3.595701552584696259e+01 3.396745134948032074e+01 3.224271367337049554e+01
3.431630578929271991e+01 3.559328063915177154e+01 3.718964829171692088e+01 3.856688596997171459e+01 4.136197586999610110e+01 4.192099238703681152e+01 4.335627614767280136e+01 3.314329188690778949e+01 2.630036896702278426e+01 2.082994657626506196e+01 1.622989328491530614e+01 1.132121190858991788e+01 7.812862899410939477e+00 3.279295273343577399e+00 7.919919283593145343e-01 1.985542542163601709e+00 6.337209131434063281e+00 9.677795527039036116e+00 1.449956345466412344e+01 1.939928733459632326e+01 2.484165466480913764e+01 3.155698652726526632e+01 3.835189227250580046e+01 4.288953482105333137e+01 4.107182025822898197e+01 4.035398142874603167e+01 3.810483658717897981e+01 3.618117086123785953e+01 3.382939899586720855e+01 3.229014705086102310e+01
3.462265027753825564e+01 3.544910929814024314e+01 3.724799520309592538e+01 3.841848838563954871e+01 4.096923264011987698e+01 4.253004728641003140e+01 4.368843577196398087e+01 3.318342233384070283e+01 2.623914625351777374e+01 2.098173323956007863e+01 1.624653330585757871e+01 1.196633928855016826e+01 7.954491852664065554e+00 3.410833305229347800e+00 8.028440009770069219e-01 1.900005793466457815e+00 6.228196176391397110e+00 9.288991874579675567e+00 1.439102964643060112e+01 1.949614868162264258e+01 2.454720944484315126e+01 3.163685463787809482e+01 3.834361008689639050e+01 4.296653262313280663e+01 4.097971506408898534e+01 4.039405351018825741e+01 3.829743967482957601e+01 3.641879729581733471e+01 3.383965609122704876e+01 3.235467245955237559e+01
3.463110275800453763e+01 3.562678698781612496e+01 3.690440491312031668e+01 3.895422401014733538e+01 4.059149517505642990e+01 4.274084949253023780e+01 4.332014712308157556e+01 3.329720310195443744e+01 2.637810141449143231e+01 2.131483220441851500e+01 1.630030080391845004e+01 1.177359854276985196e+01 8.170906588016160654e+00 3.543044483503074993e+00 8.186247360458798195e-01 1.743848578014422390e+00 6.167494835700316536e+00 9.793087555085032037e+00 1.417354990971262119e+01 1.947250410358219241e+01 2.478066019367369321e+01 3.091729974690956695e+01 3.772113214713976248e+01 4.303147197631247423e+01 4.099693493715204085e+01 4.010462367093471414e+01 3.844377376995439732e+01 3.654232851459815379e+01 3.414695201827465354e+01 3.239049388969079502e+01
3.416552423873260835e+01 3.562785884724890195e+01 3.721366278089215029e+01 3.944342980241206931e+01 4.051419567495821639e+01 4.231095708643074715e+01 4.385169194197996489e+01 3.441911919612000759e+01 2.669838456126211312e+01 2.173138997814123385e+01 1.645598936079199248e+01 1.178868383008739507e+01 8.462041820327087294e+00 3.685051250963423453e+00 8.391249833684979453e-01 1.415929118619190907e+00 6.065307938095700457e+00 9.665548039302775507e+00 1.438109950859098340e+01 1.961548937010956095e+01 2.519135236440790848e+01 3.125485740245489197e+01 3.848537470209088696e+01 4.265693506636606713e+01 4.096248353275878884e+01 3.989328511991482884e+01 3.853073724618207763e+01 3.661408564588893455e+01 3.449372414135939380e+01 3.233865668025226370e+01
3.374439741111074653e+01 3.612977016251033291e+01 3.730195793188579501e+01 3.937106519717179509e+01 4.073972854954250522e+01 4.216129260343466711e+01 4.368324746075516885e+01 3.465988576924809195e+01 2.721756189261898840e+01 2.197258798637501087e+01 1.676486310464969520e+01 1.203977977867661942e+01 8.796770678888160333e+00 3.850908858774993782e+00 8.643207373156734930e-01 1.192334654389277881e+00 5.825692338022020245e+00 9.861404022376451195e+00 1.421017012188845818e+01 1.958075659511798605e+01 2.493129255480271311e+01 3.110554782177453603e+01 3.893541757338024212e+01 4.284352726848846515e+01 4.076765124604278867e+01 3.984560543020263879e+01 3.855994837089150451e+01 3.665625071597887086e+01 3.470622784009027839e+01 3.216843859262189653e+01
