1.047083136157049665e+01 4.774409273675461307e+00 1.017662384563116307e+00 3.199326968574244479e+00 1.602090627956833879e+00 1.947136843618270552e+00 8.022506145087421103e+00 1.456954402933244630e+01 2.012124009755005716e+01 2.655949829668286100e+01
1.118220255089043746e+01 6.340894833593976543e+00 9.987061251875679613e-01 2.402893332491650824e+00 1.544654603153023942e+00 1.926852807930065303e+00 7.730428236751298421e+00 1.540013030619513223e+01 2.012267963885655320e+01 2.702107638272151746e+01
1.187241000608748820e+01 6.861097017194932590e+00 1.065505544655044323e+00 2.738264681154430225e+00 1.496150955531984739e+00 1.843250734907761146e+00 7.948713129387897425e+00 1.474343691439226589e+01 1.993835046640718289e+01 2.684829689604580949e+01
1.282323007162557360e+01 8.328272402023118914e+00 1.393377063849424724e+00 1.974685175372658197e+00 1.605807307098338965e+00 2.332481512545188096e+00 7.382273441477201992e+00 1.470858145762439051e+01 2.022711739087178273e+01 2.668005126916154879e+01
1.345551642349933097e+01 8.523595958546772877e+00 2.776236485006804866e+00 1.718319883866103792e+00 1.415556047413025764e+00 1.996261917829410537e+00 7.563417406226460749e+00 1.473709031191829233e+01 2.033424663779577202e+01 2.744763509908313281e+01
1.429820666009700858e+01 9.990514548828034691e+00 3.091675047047063973e+00 1.359284166220827039e+00 1.889444460400937054e+00 2.392117222563145962e+00 8.274158416776900893e+00 1.414898890706800216e+01 2.029091449110977052e+01 2.693102793678238527e+01
1.487852785494068364e+01 9.910432137528196961e+00 4.603756725609618350e+00 1.035509369521073086e+00 1.419759836609248316e+00 2.105660477934685471e+00 7.692884977884546949e+00 1.405950373555087474e+01 1.962380590198244690e+01 2.632880179179248969e+01
1.590288583781464204e+01 1.122222699118766620e+01 4.987273310207747556e+00 1.006256375675460113e+00 1.745841676349536353e+00 2.054826679090146602e+00 8.224959761901413202e+00 1.400531860474286106e+01 1.965504107693077174e+01 2.670114320195936486e+01
1.665631657870137516e+01 1.122246462433738579e+01 6.596316335388300089e+00 9.926113769781720331e-01 1.700483096248641024e+00 1.984832044053445044e+00 7.964012128129636992e+00 1.440382844038785315e+01 2.031731602916725166e+01 2.660084223293227268e+01
1.779837695163542577e+01 1.280199348485201938e+01 6.918066383706608313e+00 1.105497808973930685e+00 1.556658689880174640e+00 1.940795076532383145e+00 8.481631717595291775e+00 1.410192551873624822e+01 1.952717946266111682e+01 2.615601888434310496e+01
1.872398624182186921e+01 1.311324567382629880e+01 8.515434855322844498e+00 1.967855889716048301e+00 1.971250163898726981e+00 2.341707829018924159e+00 7.987290410935760754e+00 1.430699479001326146e+01 1.976359359575033636e+01 2.692800059842855731e+01
1.968087744292330044e+01 1.425216862052657696e+01 8.721518939592304065e+00 2.829741966823415389e+00 1.305120518583969602e+00 2.587671979300389946e+00 7.855515287494199583e+00 1.424301824211496914e+01 2.003979252233096986e+01 2.633149170654304072e+01
2.026727047377671198e+01 1.479068287034184692e+01 1.014023941308413335e+01 4.110447143714264229e+00 9.395727044506696490e-01 2.740591336542716139e+00 7.865737503871469194e+00 1.388007471591596875e+01 2.013320601310057256e+01 2.600982192523136050e+01
2.186111671384862376e+01 1.555244767503861070e+01 1.045144693276901471e+01 4.639173361641971027e+00 9.910866177870986116e-01 1.748651652889993802e+00 7.348100957611718442e+00 1.425997776821246887e+01 1.929616192878271974e+01 2.610964440913551954e+01
2.229115660666806420e+01 1.633710627113441660e+01 1.109486945647983447e+01 6.163700237425948636e+00 8.673107978791974038e-01 2.384208082331893408e+00 7.790397364221166576e+00 1.394772479616631244e+01 1.979770352100580411e+01 2.587605050042496302e+01
2.359823197294002384e+01 1.681457621533387581e+01 1.170200136796004031e+01 6.721513967902839504e+00 1.028555064330064273e+00 2.539838673289169346e+00 7.381060468450224121e+00 1.372912693875651868e+01 1.977854862987894791e+01 2.557983087573381908e+01
2.432831661495194098e+01 1.819672340187142368e+01 1.276570870636756538e+01 8.132024153461390625e+00 1.301815932015618626e+00 2.411864143635577662e+00 8.184779980379140341e+00 1.358779929587494983e+01 1.957504800237483522e+01 2.544949610435825349e+01
2.430358504195569935e+01 1.808928776733719346e+01 1.348145026078099207e+01 8.615296759595663545e+00 2.384618867760153638e+00 2.907782738303197778e+00 8.327380395613431574e+00 1.392750878412942228e+01 1.929695871260267026e+01 2.518000020241617420e+01
2.518000020241537129e+01 1.929695871260448214e+01 1.392750878412790883e+01 8.327380395613976916e+00 2.907782738302673309e+00 2.384618867758232064e+00 8.615296759596391851e+00 1.348145026078027797e+01 1.808928776733671739e+01 2.430358504195816849e+01
2.544949610435877219e+01 1.957504800237557419e+01 1.358779929587543656e+01 8.184779980379069286e+00 2.411864143635682911e+00 1.301815932014535715e+00 8.132024153461200555e+00 1.276570870636653154e+01 1.819672340187170079e+01 2.432831661495351838e+01
2.557983087573435910e+01 1.977854862987845053e+01 1.372912693875747081e+01 7.381060468450617584e+00 2.539838673289164461e+00 1.028555064329958579e+00 6.721513967903007369e+00 1.170200136796074908e+01 1.681457621533513347e+01 2.359823197294054964e+01
2.587605050042469301e+01 1.979770352100637254e+01 1.394772479616701233e+01 7.790397364220502219e+00 2.384208082332511136e+00 8.673107978797869322e-01 6.163700237426222195e+00 1.109486945648029099e+01 1.633710627113568137e+01 2.229115660666982635e+01
2.610964440913326001e+01 1.929616192878377134e+01 1.425997776821183827e+01 7.348100957611704231e+00 1.748651652891185959e+00 9.910866177870643057e-01 4.639173361642266791e+00 1.045144693276896852e+01 1.555244767503987191e+01 2.186111671384850652e+01
2.600982192523025560e+01 2.013320601310273261e+01 1.388007471591615705e+01 7.865737503871643277e+00 2.740591336541732925e+00 9.395727044499778691e-01 4.110447143715063589e+00 1.014023941308418308e+01 1.479068287034343676e+01 2.026727047377727686e+01
2.633149170654353455e+01 2.003979252233152764e+01 1.424301824211511658e+01 7.855515287494380772e+00 2.587671979301982006e+00 1.305120518583013700e+00 2.829741966823730248e+00 8.721518939591819120e+00 1.425216862052847056e+01 1.968087744292357044e+01
2.692800059842902982e+01 1.976359359575272379e+01 1.430699479001360785e+01 7.987290410935727891e+00 2.341707829019525455e+00 1.971250163898832897e+00 1.967855889715939277e+00 8.515434855322174812e+00 1.311324567382851747e+01 1.872398624182078564e+01
2.615601888434218480e+01 1.952717946266283633e+01 1.410192551873544176e+01 8.481631717595103481e+00 1.940795076530911434e+00 1.556658689878579027e+00 1.105497808973797680e+00 6.918066383705755662e+00 1.280199348485446720e+01 1.779837695163475786e+01
2.660084223293295835e+01 2.031731602916771706e+01 1.440382844038872712e+01 7.964012128129506429e+00 1.984832044053050248e+00 1.700483096247069170e+00 9.926113769781214069e-01 6.596316335387435004e+00 1.122246462433859371e+01 1.665631657870054028e+01
2.670114320195905222e+01 1.965504107692996172e+01 1.400531860474248624e+01 8.224959761901835975e+00 2.054826679087327967e+00 1.745841676348685478e+00 1.006256375675735004e+00 4.987273310207281263e+00 1.122222699118717593e+01 1.590288583781567944e+01
2.632880179179153401e+01 1.962380590198339192e+01 1.405950373555161192e+01 7.692884977884566489e+00 2.105660477935904940e+00 1.419759836608208481e+00 1.035509369521166789e+00 4.603756725609351896e+00 9.910432137527241281e+00 1.487852785494062857e+01
2.693102793678199092e+01 2.029091449110970657e+01 1.414898890706832546e+01 8.274158416775819092e+00 2.392117222562326173e+00 1.889444460402078141e+00 1.359284166221083945e+00 3.091675047047273583e+00 9.990514548828135943e+00 1.429820666009702812e+01
2.744763509908033328e+01 2.033424663779645414e+01 1.473709031191887320e+01 7.563417406227433304e+00 1.996261917829347254e+00 1.415556047401470341e+00 1.718319883866085807e+00 2.776236485006677412e+00 8.523595958544504470e+00 1.345551642350016053e+01
2.668005126916073166e+01 2.022711739087192484e+01 1.470858145762468006e+01 7.382273441476243647e+00 2.332481512544995361e+00 1.605807307099308634e+00 1.974685175372701273e+00 1.393377063849142727e+00 8.328272402020644449e+00 1.282323007162583473e+01
2.684829689604632463e+01 1.993835046640776909e+01 1.474343691439253057e+01 7.948713129388721654e+00 1.843250734908179034e+00 1.496150955531186266e+00 2.738264681154571001e+00 1.065505544654847592e+00 6.861097017192578029e+00 1.187241000608818631e+01
2.702107638272120482e+01 2.012267963885611977e+01 1.540013030619399359e+01 7.730428236751789584e+00 1.926852807929853251e+00 1.544654603151011552e+00 2.402893332491839118e+00 9.987061251863543765e-01 6.340894833592249924e+00 1.118220255089110182e+01
2.655949829668255902e+01 2.012124009755154574e+01 1.456954402933478221e+01 8.022506145087469065e+00 1.947136843618121338e+00 1.602090627957329039e+00 3.199326968573529495e+00 1.017662384562773248e+00 4.774409273673025922e+00 1.047083136157183958e+01
2.760931331585063475e+01 2.056463991517440348e+01 1.422719027243977408e+01 7.468602350682283841e+00 1.868736495851148982e+00 1.575023290594270930e+00 2.673575082997313501e+00 1.089891903528209527e+00 4.266455615228558429e+00 1.005581274831735783e+01
2.727313137165191037e+01 2.023790567166049570e+01 1.447922339625509736e+01 7.696601690216330560e+00 2.068838750423882100e+00 1.671739951578403716e+00 2.880514112495778711e+00 2.231487895069888427e+00 2.892448459642726455e+00 9.043608600788559215e+00
2.705319498457827976e+01 2.013902991873955628e+01 1.421011957088336253e+01 8.108757535117767645e+00 1.801424411194885389e+00 1.733702413521090779e+00 2.500243980896817320e+00 1.902805513328904352e+00 2.119645073753674946e+00 8.580375748603140451e+00
2.698704505689948618e+01 2.043776147655733411e+01 1.513021800817948481e+01 7.541146218062596773e+00 1.978979594538963660e+00 1.278364153482326016e+00 3.032299284973791309e+00 2.597946644159606855e+00 1.194485794722163652e+00 7.243125512898364704e+00
2.681482484157282187e+01 1.966888407656199789e+01 1.438086958372742252e+01 7.898214956442500601e+00 2.053270452031723092e+00 1.732148050314519461e+00 2.343971622007528843e+00 2.925977602667059418e+00 1.027171892415367216e+00 6.668017006033779559e+00
2.691248782801289607e+01 2.047170608914489520e+01 1.506832441267639489e+01 7.919859560445758895e+00 1.997043982922756422e+00 1.446839980487977240e+00 3.288189294666352680e+00 2.875746287686773872e+00 9.948956133664835777e-01 5.222780765912235168e+00
2.631111279506124490e+01 2.052594192169310006e+01 1.439126927685323487e+01 7.457407065198142782e+00 1.862532980671880223e+00 1.174182619647734516e+00 2.454376066074910767e+00 3.379700290177940936e+00 1.054073515818230833e+00 4.620848769040936332e+00
2.738123796907323637e+01 1.998828771904813806e+01 1.458774335907805941e+01 8.016111286339812736e+00 2.176486229515995685e+00 1.288616950172587927e+00 3.349159074757166898e+00 2.832808560578002677e+00 1.265207207372212483e+00 3.231862931504103198e+00
2.695605909446240389e+01 2.061142856846859672e+01 1.443191705884773057e+01 7.864465709656858650e+00 1.721316752401838457e+00 1.815205612294878978e+00 2.473130112447458284e+00 3.134400638772482317e+00 2.046453671592750823e+00 2.808583080506209750e+00
2.660511764391816314e+01 2.070321356209767671e+01 1.382124562314655414e+01 7.799069265151262087e+00 2.284389183663073197e+00 1.852785050218933582e+00 3.405807261298146482e+00 3.055051598738477203e+00 2.725644518362623892e+00 1.551089229217480936e+00
2.691007966753660696e+01 2.110719516087646142e+01 1.446635049919823679e+01 7.954765281007396105e+00 2.076646210240782775e+00 1.516094104113141272e+00 2.954989223686863120e+00 3.158883831937996156e+00 2.732456016137404742e+00 1.107769841765206875e+00
2.608715589864877771e+01 2.059354850969297601e+01 1.471700416019234048e+01 7.585424527080880885e+00 2.476980887236702955e+00 1.335014984664629090e+00 3.448660551395821283e+00 2.775259938188066045e+00 3.164320396887255527e+00 1.017966072059155458e+00
